id	gate_id	author_id	title	coverImage	body	rangeStartDate	rangeEndDate	links	category	attachments	slug
27	23	7	Gossip raffinato in prima fila al Miramare	5e8119a95a0b51b8164f23d5a2a9e56c.jpg	"<p><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;"">Quella più vicina al mare era la fila del gossip raffinato, dei costumi all’ultima moda indossati sotto il “prendi sole”, degli odori provenienti dalle prime creme solari di qualità, dell’abbronzatura marrone scuro, del linguaggio che, dal classico, andava assumendo i toni e i modi importati dai film americani o dalle prime commedie all’italiana della nostra cinematografia, dopo il periodo del neorealismo. Arrivava “l’aperitivo” mentre le “corna” escono dal tabù.<br></span><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;"">Eh sì: per le corna, la spiaggia era e resta la cornice più naturale, per viverle e, sicuramente, per parlarne…</span></p><p><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;""><img src=""https://api.theland.me/uploads/user/7/attachment/7ca57af742064d9851efaf3a7e1b224b.jpeg""><br></span></p>"	1963-06-22	NULL	[]	once	[]	gossip-raffinato-in-prima-fila-al-miramare
28	24	7	Irripetibili	e372173a40149ce1882454cd74cf658c.jpg	"<p>Scriveva Fellini che<i> “osc-ia dlamadona ha lo stesso fascino esotico di Rashomon”.<br></i><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;"">Ma per rimanere nella nebbia felliniana di Amarcord, quelle più a ri</span><span style=""font-family: 'Helvetica Neue', Arial, sans-serif; line-height: 1.5em;"">schio di sparizione sono le persone che per uno o più motivi sono diventate personaggi irripetibili della comunità.<br><br></span><img src=""https://api.theland.me/uploads/user/7/attachment/7be3c0d0dbdce855a1d8d285c2e9950b.jpeg""><span style=""font-family: 'Helvetica Neue', Arial, sans-serif; line-height: 1.5em;""><br></span></p><p><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;"">Si sorrideva al passaggio di <b>Paolino</b> (mudaja) preoccupandosi quando non lo si vedeva per giorni perché “<i>l’è bon, un fa de mel ma nissun”</i> mentre in altri casi il personaggio si identificava con la funzione o coi tratti del carattere: <i>“cla bicicletta l’ora che ta la porta dalla Minghina”</i> dava un’indicazione chiara per tutti, non da meno Biscarein.<br>Così <i>“a vag da la Mele</i>” stava per “vado a comprare le poveracce nella Piazzetta” (omonima) mentre <i>“ci come Cutmein”</i> la diceva tutta dei saccentoni di turno. O Putac che, povero in canna tanto da dormire sotto una barca, spiccava per la sua generosità che lo portava a regalare la sua modestissima razione di pane.</span><br></p>"	1979-01-01	NULL	[]	once	[]	irripetibili
29	20	7	i Bat-Bat!	00775a8c03d7d9f64672a730a4000596.jpg	"<p>Attivi principalmente nella riviera Romagnola, quindi in locali quali il “Club de L’Altro Mondo” di Rimini (sull palco con i New Trolls, I Baci, Minnie Minoprio, Anonima Sound ecc.) “Pineta” e “Il Gabbiano” di Milano Marittima (dove si alternarono con “L’Anonima Sound"" per un mese) il “Bat Caverna” di Riccione, il “Play Time” di Cattolica, e qualche concerto, prima a Milano al “Top Town” come gruppo di Diego Peano (anche lui di Pesaro) poi al “Garage” di Sant'Angelo di Ischia, alternandosi con i Gepy &amp; Gepy e con Chico Buarque de Hollanda, e in tanti altri locali.</p><p><img src=""https://api.theland.me/uploads/user/7/attachment/32d5efe398703815cda3f2df6683ce87.jpeg""><br></p><p><img src=""https://api.theland.me/uploads/user/7/attachment/fd9445c7614788b11d1dfbe1eb4cab1d.jpeg""><br></p><p>Nel repertorio dei Bat-Bat, oltre ai brani pubblicati in proprio, molti brani dei Beatles, R&amp;B (James Brown, Aretha Franklin) Country &amp; Western e folk (Seekers, Peter Paul &amp; Mary) con strumenti acustici, e poi brani dei Giganti (anche i Bat-Bat si basavano molto sull’impasto delle quattro voci).</p>"	1979-01-01	NULL	[]	once	[]	i-bat-bat
30	25	7	La radio	0e37b6811e96f63a0882db6051351bc1.JPG	"<p>Ancor oggi se voglio gustare ogni sfumatura di una voce, di un suono musicale o canoro,&nbsp;<span style=""font-family: 'Helvetica Neue', Arial, sans-serif; line-height: 1.5em;"">devo chiudere gli occhi ed evitare ogni distrazione provocata dalle immagini. In questo modo mi è possibile cogliere l’impostazione, la varietà dei toni vocali, la gravità, la leggerezza… fino ad arrivare all’età, al sesso dell’emittente.</span></p><p><img src=""https://api.theland.me/uploads/user/7/attachment/444b3467b190a686ba1a48f135738cf1.jpeg""><br></p><p>Capita anche coi films… dalla colonna sonora che accompagna i titoli di testa, ascoltata da una stanza diversa da quella di proiezione, si può indovinare il genere: commedia, western, musical, comico, giallo, drammatico, storico, cappa e spada, ecc.. e anche la qualità del film. Difficile che un buon film abbia una musica poco avvincente.</p><p>E’ l’orecchio sviluppato di chi, come me, è cresciuto con la radio di casa. Radio Marelli o Radio Geloso, quella ad incasso di legno, con due manopole: una per la ricerca delle “stazioni” e una per regolare il volume.</p><p>Più che un elettrodomestico era un mobile, con sopra il centrino, la statuina di gesso ed il suo “odore” emanato dal surriscaldamento delle valvole. Ho avuto anche radio senza incasso, con le valvole e l’altoparlante in bella vista..le realizzava mio zio Gino, radioamatore e operatore al Cinema Sant’Agostino e al Cinema Italia, entrambi in Via Cairoli. Nel primo proiettavano film western, ogni anno gli stessi, quelli con la pellicola sbiadita orlata di giallo, tutta la serie di David Crockett, di Jerry Lewis e Dean Martin… le pellicole erano talmente vecchie che spesso facevano “il quadro”… si bloccavano sullo schermo. Gli spettatori, anche loro sempre gli stessi, s’imbufalivano “dai Gino nu fa è pataca”. Era che lo zio durante la proiezione, riceveva la ”morosa” di turno e, diversamente impegnato, non si accorgeva del “quadro.” Ecco perché mi faceva bussare quando, nei pomeriggi, gli portavo la merenda.</p><p>Al Cinema Italia arrivavano, di seconda mano, i “filmoni” che avevano avuto la “prima” al Supercinema (Savoia) all’Eliseo, al Fulgor: I dieci comandamenti, Rocco e i suoi fratelli, la Dolce Vita. Era l’epoca d’oro. Nelle sale si proiettava quattro volte al giorno, nel pomeriggio alle 14,30 e alle 17 e la sera alle 20,40 e alle 22,30. Tra una proiezione e l’altra veniva trasmesso “film Luce” … una sorta di notiziario edulcorato, in bianco e nero che riportava gli avvenimenti d’attualità con la voce fuori campo di Renato Turi, attore, doppiatore e, per l’appunto, personaggio radiofonico.</p><p>Ma era la radio a suggellare l’autenticità delle notizie: “T’è sintì cus chiadet ma la radio?” “L’è véra, i l’ha dét ma la radio!”. Per questo, forse, si ascoltava con un rispetto quasi reverenziale, soprattutto da parte degli uomini, gli unici che, rientrati dal lavoro, potevano permettersi di ascoltare le trasmissioni, seduti davanti come se, al posto del mobile parlante, ci fossero le persone in carne ed ossa. Il Giornale Radio, il Bollettino dei Naviganti… erano momenti quasi solenni, i bambini venivano zittiti (sta zet ch’eè bà l’è ma la radio), le donne smettevano i lavori di casa più rumorosi… anche perché i mobili della cucina erano scarsi e i tegami venivano impilati uno dentro l’altro per cui, togliendone uno dal mezzo della pila, il più della volte cascavano tutti. E l’ora esatta, la vera ora esatta, era quella annunciata dall’Uccellino della Rai.</p><p>Per le donne la radio era un’occasione di rivincita, compensavano, con l’ascolto, l’estraniazione dal resto del mondo. I personaggi radiofonici animavano le “chiacchiere” del pomeriggio, finite le faccende. Era il momento del caffè, quello di Giovannini, magari corretto col mistrà tenuto nel bottiglione quando i soldi lo permettevano o della Vecchina (il surrogato) così chiamata per l’immagine della vecchia dai capelli bianchi che appariva sul sacchetto della confezione. La radio creava il sottofondo e offriva gli argomenti.</p><p>I cantanti, alla radio, si esibivano dal “vivo” accompagnati da orchestre di alto livello. Ogni maestro: Cinico Angelini (quello di “C’è una chiesetta amor”), Riz Ortolani, Armando Fragna…aveva la sua sigla di apertura e la sua squadra di cantanti. Tra gli ascoltatori si erano create le fazioni sostenitrici di Nilla Pizza e Carla Boni. La prima classica all’Italiana, le seconda già genere swing. Carla Boni sposò Gina Latilla che, pare, avesse una passione per Nilla Pizzi mentre Katina Ranieri, si diceva, avesse lasciato marito e figli per Riz Ortolani, Tonina Torielli, detta la Caramellaia per il precedente lavoro di operaia, replicava, con scarso successo, Nilla Pizza, Flo’ Sandos, moglie di Natalino Otto anticipava i ritmi “americani”. Fazioni anche per i sostenitori di Claudio Villa e Luciano Tavoli. Più netta la resistenza delle casalinghe verso i cantanti cosiddetti confidenziali: Fausto Cigliano, Yula de Palma, considerati “poco dotati” dal punto di vista canoro.</p><p>La radio era il contatto con il mondo esterno che, per la mancanza di immagini e di cronache fedeli, continuava ad essere un mondo di fantasia. Cantanti, attori, venivano “immaginati” sulla base delle sensazioni suscitate dalla voce. Ricordo la voce calda, suadente di Neil Sedaka. Lo pensavo simile all’attore “bello” dei film americani in bianco e nero, da William Holden a Robert Taylor. Me lo sono ritrovato, in foto, basso, stempiato e impomatato, con un sorriso prestampato tipo uomo da “banco”, gli mancava solo la penna dietro l’orecchio.</p><p>La sera, dopo cena, ci si riuniva (le donne) attorno la radio ad ascoltare le “commedie”. Erano rappresentazioni dei classici della letteratura e drammaturgia italiana ma anche inglese e russa: da Cime Tempestose a Delitto e Castigo. Tutto era affidato al suono, compresi in rumori del vento in tempesta, degli zoccoli dei cavalli che venivano riprodotti da un “rumorista”. Le voci prevalenti erano quelle di Nando Gazzolo, Anna Miserocchi, Paolo Stoppa e Rina Morelli.</p><p>Durante il pranzo si ascoltava Radio Capodistria quella della musica “dedicata” per compleanni e anniversari e dove ricorrevano i “classici” (Mamma), il folklore (Romagna Mia) e gli inni politici (Bandiera Rossa). E poi c’erano le trasmissioni di “compagnia” a partire da “Sorella Radio” che veniva presentata da Silvio Gigli, in diretta dai Sanatori di tutta Italia. La penicillina, portata dagli Americani, era arrivata in Italia da poco e la tbc non era ancora stata debellata. I ricoveri in Sanatorio, quando andava bene (nel senso che si riportava a casa la pelle) duravano mesi e le visite, per infondati timori di contagio, erano scarse… anche (soprattutto) da parte dei familiari.</p><p>La radio era anche un indicatore dell’umore che aleggiava nella casa: “smorta la radio ch’è bà l’ha è nervos”. Quando “girava bene” si alzava il volume delle canzoni e le donne sovrapponevano, a quella dei cantanti, la loro voce… Ognuna apprendeva, così, parole e giusta intonazione, di tutte le canzoni preferite e le voci uscivano dalle finestre aperte, riecheggiando nelle strade. Fenomeno, oggi, completamente scomparso.</p><p>Quando la voce s’inceppava (u s’inchenta!) o si manifestava qualche guasto nel funzionamento, raramente l’apparecchio veniva portato dal tecnico (il servizio domicilio era di là da venire). Il rimedio più efficace era una botta (manata o pugno). Di solito funzionava.</p><p>Oggi si potrebbe tentare con il televisore, magari per ottenere l’effetto opposto</p>"	1959-01-01	NULL	[]	once	[]	la-radio
31	26	7	le biciclette della Minghina	ca0ef75bf3e71241e6b475693bdcf9f3.jpg	<p>La bicicletta era il mezzo di trasporto per eccellenza, custodito dentro casa… nascosto, anzi riparato dietro il comò o la porta e protetto da un panno. Per tutti noi di quell’epoca, il film di De Sica “Ladri di biciclette” non era una storia ma un documentario di vita vissuta. Chi possedeva la bicicletta veniva già maggiormente considerato… aveva qualcosa in più dello stretto necessario. Era autonomo negli spostamenti.  Nessuna distanza era impossibile. Le donne vi trasportavano le borse della spesa, quelle larghe e rigide di paglia e i bambini (di tutte le età) grazie ad un sellino anteriore… non c’era bambino che non si fosse intrappolato il piede tra i raggi della ruota… gli uomini trasportavano di tutto dagli attrezzi in spalla o appoggiati sul manubrio alle donne sedute sul cannone.  Quelli a stipendio fisso la compravano di prima mano (la Vicini . . . la Bianchi. . ) gli altri si accontentavano di costruirle smontando e rimontando i pezzi di quelle vecchie scovati dalla “Minghina”, una sorta di emporio dei poveri dove si comprava e vendeva di tutto.</p><p>Talmente diffuso e necessario era il mezzo… che il governo di allora aveva tassato la bicicletta con un “bollo” che veniva esposto sul manubrio dentro un custodia tubolare di gomma.  Anche quello era rischio: molti, infatti, “rimediavano” la bicicletta ma non i contanti per il bollo e si arrangiavano rubandolo.</p><p>I figli dei poveri non andavano alle scuole materne.  Quelle comunali erano poco diffuse e quelle private erano troppo costose e per lo più gestite da religiose. Il popolo di sinistra era ideologicamente prevenuto ed anche pedagogicamente parlando era forte la convinzione che i bambini “stanno meglio a casa loro”.  Quest’ultima teoria poi ritenuta di “destra” perché contraria all’emancipazione femminile che vuole giustamente le donne impegnate anche nella professione… in realtà nasce dal “popolino”.</p><p>Così passavo tutta la giornata con la mamma e trasportata in bicicletta avevo modo di “girare” tutta la città… osservare… ascoltare… le confidenze sui rapporti coniugali, le imprecazioni contro il carovita, le “chiacchiere” sulle donne “poco serie” o su quelle che si davano le arie (quella l’è na sburouna, la ia un poter di mé!). Affacciate sui banchi della Vecchia Pescheria o del mercato della frutta (allora in piazza Castelfidardo) o ferme con le amiche, le donne, rimanendo in sella alla bicicletta, sembravano dimenticarsi dei bambini e continuavano nei loro discorsi come se fossimo invisibili…</p><p>E proprio osservando i muri sono stata colpita dalla parola scritta, anzi da una parola in particolare.  Immagino che la più parte dei bambini abbia scritto, per prima, la parola “ mamma”.  Non è stato il mio caso.  La prima parola che ho imparato a scrivere è stata quella che, a cinque anni, ho visto impressa in stampatello col gesso, nei muri, incisa nei portoni di ferro… ovvero la definizione del sesso femminile, quattro lettere, la prima “effe” l’ultima “a”.  Ho studiato le lettere per giorni, ad una ad una… facili la I e la A , media difficoltà la F… decisamente difficile la G.  Appena pronta ho ridisegnato, ignara della corrispondenza, la parola sui mattoni rossi del pavimento di casa usando il gesso preso dal Cantiere di fronte.</p><p>Poi, giustamente orgogliosa mi son messa ad urlare: “Anch’io so scrivere!” La reazione della mamma mi fece capire che avrei dovuto affidare alla scuola il compito della mia istruzione.</p><p>Il rischio di perdere anzi di confondere la propria identità culturale era più forte per i bambini che vivono in centro rispetto quelli della periferia.  I genitori che pure si rivolgevano a noi nell’unico modo con cui sapevano esprimersi e cioè in dialetto impedivano a noi bambini di parlarlo sapendo che a scuola la lingua dialettale ci avrebbe penalizzato soprattutto nella scrittura della lingua italiana.  I bambini poveri di città si ritrovavano a scuola con bagaglio linguistico ridotto e spesso improbabile nei significati.  Si traduceva dal dialetto all’italiano in senso letterale: è credenzon diventava il credenzone, la bugheda la bucata, è stuvadein lo stuvatino.  Una vera e propria minoranza linguistica.  Le compagne usavano termini a noi sconosciuti come “iniezione”… mentre per noi poveri catarrosi c’erano solo le “punture” quelle che ci faceva qualche parente mani callose, unghie nere, usando la siringa di vetro bollita sul gas o sulla stufa, nel contenitore di alluminio.  La “premura” per noi era la pressia… il superfluo… il dippiù.</p><p>Ed il linguaggio non era la sola cosa che ci distingueva. .  La Scuola Elementare Farrrari di fronte l’omonimo Giardino era frequentata dall’elite cittadina. I poveri erano un’eccezione, come tale accettata. Le compagne figlie di professionisti, commercianti o nobili decaduti, ci guardavano dubbiose, diffidenti. Si salvavano, tra noi, sono quelle inaspettatamente “brave nel profitto”.</p><p>Quando ancora tutti gli alunni delle scuole elementari di Rimini portavano il grembiule nero; alla Ferrari il grembiule era di un azzurro chiaro modello predefinito da realizzarsi artigianalmente con stoffa venduta in via esclusiva alle “Quattro Stagioni”, negozio “chic” sotto i portici di piazza Tre Martiri.  Il mio grembiule, confezionato dalla zia sarta con gli avanzi della stoffa dei clienti…aveva un colore più simile al blu che all’azzurro. La maestra me lo faceva graziosamente notare tutte le mattine, a voce alta, davanti le compagne. Arrossivo ed ingoiavo.</p><p>Le compagne avevano l’astuccio in pelle con chiusura a cerniera, matite colorate: quattro le sfumature del verde, tre quelle del rosso e così via. Io avevo l’astuccio di legno, appartenuto a mio fratello che lo aveva avuto da un amico più vecchio, sei colori essenziali, lunghezza cinque centimetri. I “colori” (pitturini) si restringevano ad occhio anche perché mancando il temperamatite non erano rare le volte in cui la punta “si faceva” col coltello di cucina.</p><p>Nell’aula della prima elementare vi erano quattro file di banchi, simmetriche e parallele La disposizione cambiò con l’arrivo della nipote della Direttrice.  Sapendo già leggere e scrivere, iniziò la prima elementare nel mese di dicembre, fu nominata subito capoclasse dalla maestra ed ebbe un banco distaccato dagli altri, posto al centro, di fronte la cattedra.</p><p>Come ho ricordato negli appunti precedenti, abitavo con la mia famiglia in un’unica stanza nel palazzo di Via Cairoli, sopra l’allora Cinema Italia.  La mattina scendevo, mi fermavo sugli scalini del portone d’ingresso e aspettavo la maestra che abitava in Via Bonsi per fare insieme il tratto di strada che portava alla scuola Ferrari.  La maestra, dunque, sapeva come e dove abitavo.</p><p>Non dimeno il primo tema che diede alla mia classe fu “Le ore liete che trascorro nella mia cameretta”… seguito da “Prima gita con papà”.</p><p>Nel banco non ci si poteva atteggiare liberamente, le posizioni venivano impartite dalla maestra; in prima: braccia tese lungo i fianchi, in seconda: braccia unite dietro la schiena, in libertà: braccia conserte appoggiate sul tavolo.  Il banco delimitava ogni singola postazione.  Potevamo muovere la testa ma non le gambe; potevamo alzarci al momento della ricreazione, per andare in bagno, previa autorizzazione richiesta con il braccio alzato ed anche in un’altra circostanza.  La maestra ci aveva spiegato che, in segno di rispetto, quando entrava in aula un adulto, era bene che le alunne si alzassero in piedi.  Qui ho ricevuto, dalla scuola, la prima vera lezione di “classe”.  S’affaccia sulla porta la maestra dell’aula di fronte: tutte in piedi.  Entra, senza bussare, la direttrice: tutte in piedi.  Entra il bidello: mi alzo solo io! La maestra mi guarda e, con un misto tra insofferenza e irritazione, mi riprende: “per il bidello non serve alzarsi!”.  Naturalmente, data l’età, non ero in grado di fare grandi ragionamenti.  Ma percepivo, quasi fisicamente, un forte senso di malessere: se era considerato niente il bidello, escluso perfino dal novero degli “adulti” quando nel mio immaginario era collocato tra coloro che avevano una “posizione” importante, uno stipendio sicuro… mio babbo manovale precario cosa era? Le compagne si sarebbero alzate al suo ingresso?</p><p>Mi rendo conto di fare il verso a De Amicis … ma le cose, negli anni cinquanta, stavano così! La mia è la generazione che, dal calamaio, è passata all’email…d al lume ad acetilene ad Internet… dal gabinetto con la “turca” alla vasca idromassaggio. Ci sarebbe da chiedersi se la stessa evoluzione sia avvenuta nei rapporti sociali ma questo è altro tema…</p>	1981-01-01	NULL	[]	me	[]	le-biciclette-della-minghina
33	28	48	Un caffè prima dell'incontro	1e29bee0c015d7b24a8f9917268e8249.jpeg	<p>Con Bruno a Maccarese</p>	2016-04-06	2016-04-07	[]	now	[]	un-caffe-prima-dell-incontro
34	29	54	Surfing in Munich	NULL	<p>went surfing in the middle of the city</p>	2016-04-06	2016-04-07	[]	me	[]	surfing-in-munich
35	30	48	Fred Buscaglione all'Embassy	de4e4718343a66f4b7dac23c87b141f7.jpg	<p>#bewizard2016 #welcomingcities e cena all'Embassy</p>	2016-04-15	2016-04-16	[]	now	[]	fred-buscaglione-all-embassy
36	31	48	Il contributo alla cultura visiva	e066347d46337c53efddd83ab083f63d.jpg	"<p>""Per superare la bulimia visiva, l'eterno contingente le persone documentano le realtà minori, contribuendo alla cultura visiva.""</p>"	2016-04-15	2016-04-16	[]	now	[]	il-contributo-alla-cultura-visiva
37	32	48	Da Umbrò a progettare il futuro	a59c067918338d43061a9007de7ded16.jpg	<p>Un meeting di partenza<br></p>	2016-05-06	2016-05-07	[]	now	[]	da-umbro-a-progettare-il-futuro
39	34	48	Mostrando The Land a lezione	85477eab6a2471ce4b9cfd95fe2c57ae.jpeg	<p>A lezione allo IED per far vedere le potenzialità :)<br></p>	2016-05-10	NULL	[]	me	[]	mostrando-the-land-a-lezione
40	35	12	Autoblindo al confine	ee2333982a6fef36f027eb5931557bf2.jpg	<p>Questo è un autoblindo italiano accorso a difendere il capannone in cui fu insediato il governo provvisorio seguito alla crisi di governo del 1957. #Rovereta&nbsp;</p>	1957-10-13	1957-10-14	[]	once	[]	autoblindo-al-confine
41	36	12	Il panorama	d89db8e48722c4b05aee6891f48898dd.jpg	<p>Quando si tratta di un paesaggio, amo quei quadri che mi fanno venir voglia di entrarci per andarvi a spasso. (Renoir)</p>	2016-05-14	2016-05-15	[]	me	[]	il-panorama
42	37	12	Rifiutare il concetto di retromarcia	cf76618d15e863908c02c9fac72070ee.JPG	"<p><span style=""line-height: 1.5em; font-family: 'Helvetica Neue', Arial, sans-serif;"">San Marino, 6 aprile 2013 - CURIOSO parcheggio quello effettuato stamattina, nel centro di Borgo Maggiore, a San Marino: una Fiat 500 sul cofano di un'Audi.</span><br></p><p>Quello che sembra un montaggio fotografico in realtà è avvenuto veramente e, per fortuna, non ha avuto nessuna conseguenza per i proprietari dei due mezzi.</p><p>La Fiat era guidata da un anziano che si era recato alle vicine poste ed ha lasciato l'auto in sosta nei pressi dell'ufficio. Al momento della partenza l'uomo, con ogni probabilità, deve avere ingranato la marcia sbagliata: anziché la retro ha infilato la prima. Il problema è che ha sfondato il parapetto e sul davanti c'era il vuoto, con una serie di auto parcheggiate proprio lì sotto. La Fiat si è fermata su una di queste. Dopo qualche peripezia l'autista dell'utilitaria è riuscito a uscire dal mezzo in bilico, senza aver subito nessuna ferita.</p><p>L'autista dell'Audi non era all'interno della sua macchina, quindi nessun problema nemmeno per lui. Certo non deve essere stata una bella sorpresa arrivare e trovare un'auto parcheggiata sul cofano della propria macchina. Lo spettacolare incidente ha subito attirato una folla di curiosi.</p><p>Il posto è intervenuta una pattuglia della Polizia civile che ha poi fatto rimuovere il veicolo in 'divieto'.</p><p>di Monica Raschi</p>"	2016-04-06	NULL	[]	now	[]	rifiutare-il-concetto-di-retromarcia
43	38	48	Design thinking al #fsf2016	e008ecc47016004b5ee9c21bb1b7ec6e.jpeg	<p>Workshop sulla sostenibilità del #designthinking</p>	2016-05-21	NULL	[]	me	[]	design-thinking-al-fsf2016
46	39	64	In attesa di...	NULL	<p>Prova da CBC Coop</p>	2016-05-30	NULL	[]	now	[]	in-attesa-di
47	41	29	"Online training on ""The Land"""	20e2e648bb600bb94a38eaa731d70667.jpg	"<p>First lesson on ""The Land"" with the audiovisual students in Vidigueira.</p>"	2016-05-31	NULL	[]	now	[]	online-training-on-the-land
48	41	74	A História Engolana	66bbfe90cfc0382728cf980f5a2461fa.jpg	<p>Os Engolanos vieram passar férias à EPFA!</p>	2016-05-31	NULL	[]	now	[]	a-historia-engolana
49	41	69	"The experience of working with plantaforma "" the Land"""	NULL	"<p>The experience of working with plantaforma "" the Land"" was fantastic because we can keep memories of old.</p>"	2016-05-30	2016-05-31	[]	now	[]	the-experience-of-working-with-plantaforma-the-land
50	41	71	"the experience of working on the platform ""The Land"""	723dbd7b50075652d131ab1f251aaadb.jpeg	"<p>&nbsp;A experiencia em trabalhar na plataforma "" The Land "" foi espectacular. </p><p>Pois a utilização desta plataforma é fundamental.</p><p>Podemos guardar memórias nossas e ver memórias de outras pessoas.</p><p> Esta experiencia foi espectacular. &nbsp; &nbsp;</p>"	2016-05-30	2016-05-31	[]	now	[]	the-experience-of-working-on-the-platform-the-land
51	41	81	ENGOLANOS4EVER	b4a077a8c6d97306f3fffb668a2ef601.jpg	<p>nós gostamos de caçar girafas com trombas de elefante. caçamos principalmente os animais exóticos com os calcanhares e os cotovelos</p>	2016-05-31	NULL	[]	now	[]	engolanos4ever
52	42	85	bombardamento wiener neudstadt	NULL	<p>the granfather of Peter Mazhol used to work here during the allies bombardament and after bla bla vbla<br></p>	1945-01-02	NULL	[]	once	[]	bombardamento-wiener-neudstadt
56	46	86	Jesús Part I: a childhood story between sheeps, wolves, mountains and hunger.	d57676fe0959b97a7ac1dbfca702bc90.jpg	<p>Jesús was a brunette, skinny, swarthy child who used to work as a shapeherd. </p><p>He spent his childhood going over steep mountains and lush valleys, trying to find the best grass for his flock of sheeps, growing and looking after them the best way he knew. </p><p>However, that lifestyle was not as calmed and peaceful as it may appear: he would have to protect the sheeps and himself from the starving wolves which silently tried to feed on them. </p><p>Moreover, hunger was not the only enemy he would fight: everybody remembers '40s as the worst decade due to the post-war period in Spain. People could barely eat and Jesús case was not the exception: his bosses, which he describes as 'thieves', paid him the ridiculous salary of a small piece of bread a day. How can a child grow up in such conditions?!</p><p>While tricking wolves and hunger and gaining understanding of life and nature, no time would he get for literacy or school education -what, nevertheless, was the last of his problems...</p>	1940-03-03	1950-06-30	[]	once	[]	jesus-part-i-a-childhood-story-between-sheeps-wolves-mountains-and-hunger
57	47	86	Jesús Part II: a youth story in urban areas	af3c31dc8c37dad3154072d08fe4b7e0.jpg	<p>Jesús finally managed to move from a village in which he felt trapped and a life that would never give him what he always wanted and deserved and move to Madrid –capital of Spain and centre of a dictatorship regime beneficial for some and secretly criticised by the majority.</p><p>When in Madrid, he worked for a long, long time as a door-to-door salesman: ‘best cheese and all kinds of cold meat, ma’am!!!’ would he claim, with a smiling face and the self-confidence of a man whose future will bring nothing but bright days.</p><p>The street vending provided him the opportunity to travel all around Spain: meeting lots of different people, having friends everywhere and getting to know the variety of the Spanish architecture and landscapes (always breath-taking, always majestic) is what he would highlight and most enjoyed of his full of adventures life.</p><p>An advice? Never harm others –so they will not harm you.</p>	1950-08-04	1985-06-27	[]	once	[]	jesus-part-ii-a-youth-story-in-urban-areas
58	48	86	Burgos, head of Castilla, land of the Cid	91998c2cc6b1e617ea2f8ee00497f92a.jpg	<p>Villagalijo, a village in the province of Burgos, is where Emilio was born. Approximately 50 inhabitants used to live there, mainly dedicated to farm work -occasionally hard (particularly during the cold winters), but usually gratifying and rewarding: ‘I never lacked of anything’, Emilio says. And one can definitely notice the satisfaction lying beneath his indelible smile.</p><p>Sadly, war took place in the ‘30s. And post-war period was far from repairing things. So emigration happened. And youngsters perceived a wider range of opportunities in urban areas than in the rural ones.</p><p>So, nowadays, Villagalijo is inhabited by 3 people. And farms are empty, land is unworked and grass grows wild and free wherever it fancies.</p>	1930-06-05	1950-06-30	[]	NULL	[]	burgos-head-of-castilla-land-of-the-cid
59	49	86	Burgos, head of Castilla, land of the Cid	07780f35bda878e48f52e2539a9102b3.jpg	<p>Villagalijo, a village in the province of Burgos, is where Emilio was born. Approximately 50 inhabitants used to live there, mainly dedicated to farm work -occasionally hard (particularly during the cold winters), but usually gratifying and rewarding: ‘I never lacked of anything’, Emilio says. And one can definitely notice the satisfaction lying beneath his indelible smile.</p><p>Sadly, war took place in the ‘30s. And post-war period was far from repairing things. So emigration happened. And youngsters perceived a wider range of opportunities in urban areas than in the rural ones.</p><p>So, nowadays, Villagalijo is inhabited by 3 people. And farms are empty, land is unworked and grass grows wild and free wherever it fancies.</p>	1930-06-11	1955-06-09	[]	once	[]	burgos-head-of-castilla-land-of-the-cid-1
